"focal_GC" "sister_GC" "delta_GC" "directionGC" "related_GC3" "focal_GC3" "change_in_dNdS" "focal_dS" "related_dS" "focal_dNdS" "related_dNdS" "deltaGC3" "focal_branch_length" "sister_branch_length" "focal_CUB" "sister_CUB" "focal_genome_size" "sister_genome_size" "genome_size_ratio" "focal_genome_size_checkM" "sister_genome_size_checkM" "genome_size_ratio_checkM" "focal_coding_density" "sister_coding_density" "focal_pseudogenes" "sister_pseudogenes" "focal_IGR_length" "sister_IGR_length" "focal_metabolism" "sister_metabolism" "focal_isolation" "sister_isolation" "endoSymb_status"
"Rhodobacterale_jump7" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.2 NA NA NA "aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|facultative|facultative|NA|NA|facultative|NA|obligate aerobic|NA|aerobic|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|aerobic|obligate aerobic|microaerophilic|aerobic|aerobic|NA|NA|aerobic|NA|aerobic|aerobic|obligate aerobic|aerobic|NA|NA|aerobic|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|obligate aerobic|obligate aerobic|aerobic|NA|facultative|facultative|NA|microaerophilic|NA|facultative|aerobic|aerobic|aerobic|NA|NA|obligate aerobic|NA|obligate aerobic|NA|obligate aerobic|obligate aerobic|NA|obligate aerobic|NA|NA|obligate aerobic|NA|NA|NA|obligate aerobic|NA|NA|NA|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|NA|NA" NA "wastewater|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|petroleum|NA|NA|NA|bioreactor/digester|bioreactor/digester|NA|NA|soil|NA|water|NA|NA|water|NA|NA|NA|water|NA|NA|NA|NA|NA|NA|soil|sediment|host|soil|soil|NA|NA|rock|NA|soil|wastewater|host|NA|NA|NA|soil|sludge|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|water|sediment|host|water|NA|host|host|NA|NA|NA|soil|soil|biofilm|host|NA|NA|water|NA|soil|NA|water|water|NA|water|NA|NA|water|NA|NA|NA|water|NA|NA|NA|water|NA|NA|NA|NA|sediment|sediment|NA|NA|water|NA|NA|NA|NA|NA|NA|NA|NA|NA|water|NA|NA|NA|water|NA|NA" "0"
"Rhodobacterale_jump8" 53.82 65.15 -11.33 "-1" NA NA NA NA NA NA NA NA NA NA 1.01 0.92 2.71 3.87 0.7 3.38 3.94 0.86 87.7 89.96 2.8 4.1 125 125 "NA|NA|NA|NA|NA|NA|NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|facultative|facultative|NA|NA|facultative|NA|obligate aerobic|NA|aerobic|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|aerobic|obligate aerobic|microaerophilic|aerobic|aerobic|NA|NA|aerobic|NA|aerobic|aerobic|obligate aerobic|aerobic|NA|NA|aerobic|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|obligate aerobic|obligate aerobic|aerobic|NA|facultative|facultative|NA|microaerophilic|NA|facultative|aerobic|aerobic|aerobic|NA|NA|obligate aerobic|NA|obligate aerobic|NA|obligate aerobic|obligate aerobic|NA|obligate aerobic|NA|NA|obligate aerobic|NA|NA|NA|obligate aerobic|NA|NA|NA|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|petroleum|NA|NA|NA|bioreactor/digester|bioreactor/digester|NA|NA|soil|NA|water|NA|NA|water|NA|NA|NA|water|NA|NA|NA|NA|NA|NA|soil|sediment|host|soil|soil|NA|NA|rock|NA|soil|wastewater|host|NA|NA|NA|soil|sludge|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|water|sediment|host|water|NA|host|host|NA|NA|NA|soil|soil|biofilm|host|NA|NA|water|NA|soil|NA|water|water|NA|water|NA|NA|water|NA|NA|NA|water|NA|NA|NA|water|NA|NA|NA|NA|sediment|sediment|NA|NA|water|NA|NA|NA|NA|NA|NA|NA|NA|NA|water|NA|NA|NA" "0"
"Rhodobacterale_jump9" 36.89 48.2 -11.31 "-1" NA NA NA NA NA NA NA NA NA NA 0.92 NA 2.3 1.91 1.2 2.43 2.59 0.94 92 91 0.9 NA NA NA NA NA "water" NA "0"
"Rhodobacterale_jump10" 57.23 63.84 -6.61000000000001 "-1" NA NA NA NA NA NA NA NA 0.065 0.021 1.31 1.15 4.29 3.93 1.09 4.3 3.96 1.09 90 90 5.2 2.5 101 90 NA "NA|obligate aerobic|NA|aerobic|obligate aerobic" "water" "NA|water|NA|NA|water" "0"
"Rhodobacterale_jump11" 62.89 67.08 -4.19 "-1" NA NA NA NA NA NA NA NA NA NA 0.94 0.77 3.92 4.95 0.79 3.93 4.98 0.79 91 90 3.1 5.2 76 83 NA "NA|NA|aerobic|NA|aerobic|aerobic" "sludge" "NA|NA|rock|NA|soil|wastewater" "0"
"Rhodobacterale_jump12" 50.47 58.61 -8.14 "-1" NA NA NA NA NA NA NA NA 0.009 0.064 0.69 0.92 2.83 3.85 0.74 3.23 3.88 0.83 90 90 23.9 6.4 68 88 NA "obligate aerobic|obligate aerobic|obligate aerobic|aerobic" NA "water|sediment|host|water" "0"
"Rhodobacterale_jump13" 58.64 65.29 -6.65000000000001 "-1" NA NA NA NA NA NA NA NA 0.036 0.076 1.36 0.83 3.59 3.73 0.96 3.62 3.77 0.96 92 90 1.2 2.3 76 85 "aerobic" "obligate aerobic|obligate aerobic|NA|obligate aerobic|NA|NA|obligate aerobic" "water" "water|water|NA|water|NA|NA|water" "0"
"Rhodobacterale_jump14" 58.37 63.51 -5.14 "-1" NA NA NA NA NA NA NA NA NA NA 1.08 0.84 4.01 3.73 1.08 4.04 3.96 1.02 89.99 89.96 2 2 123 124 "NA|aerobic|anaerobic|obligate aerobic|aerobic|NA|NA|aerobic|NA|NA|NA|obligate aerobic|NA|aerobic|NA|obligate aerobic|NA|aerobic|NA|aerobic|aerobic|NA|aerobic|NA|NA|aerobic|aerobic|NA|NA|NA|facultative|NA|aerobic|NA|NA|obligate aerobic|NA|NA|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|aerobic|NA|NA|aerobic|aerobic|NA|NA|NA|NA|aerobic|NA|NA|NA|aerobic|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|NA|NA|aerobic|NA|obligate aerobic|NA|NA|obligate aerobic|aerobic|aerobic|NA|NA|obligate aerobic|NA|NA|NA|NA|obligate aerobic|NA|aerobic|facultative|NA|obligate aerobic|aerobic|NA|obligate aerobic|NA|NA|NA|NA|aerobic|NA|aerobic|NA|NA|obligate aerobic" "NA|NA|NA|obligate aerobic|NA|NA|NA|obligate aerobic|NA|NA|NA" "NA|water|sediment|water|NA|NA|NA|sediment|water|NA|NA|sediment|NA|NA|NA|water|water|water|NA|water|water|water|NA|NA|NA|water|water|NA|NA|NA|NA|NA|NA|NA|NA|water|NA|NA|NA|NA|NA|NA|water|NA|NA|NA|NA|water|water|NA|host|host|water|water|NA|NA|water|NA|NA|host|water|NA|NA|NA|NA|water|NA|water|NA|NA|NA|water|NA|water|NA|NA|NA|NA|biofilm|NA|NA|water|host|biofilm|NA|NA|biofilm|water|NA|NA|NA|sediment|sediment|host|water|NA|sediment|water|NA|host|NA|NA|NA|NA|water|NA|water|NA|petroleum|sediment" "NA|NA|NA|water|NA|NA|NA|water|NA|NA|NA" "0"
"Rhodobacterale_jump15" 65.74 61.32 4.41999999999999 "1" NA NA NA NA NA NA NA NA 0.021 0.02 0.94 1.41 4.97 4.21 1.18 4.99 4.23 1.18 89 89 2.5 2.5 90 98 NA "obligate aerobic|aerobic|NA" "sediment" "water|NA|NA" "0"
"Rhodobacterale_jump16" 44.27 53.64 -9.37 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 3.91 3.29 1.19 5.02 3.33 1.51 87 90 NA NA NA NA NA "obligate aerobic" NA "water" "0"
"Rhodobacterale_jump17" 48.15 53.64 -5.49 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 2.15 3.29 0.65 2.73 3.33 0.82 81 90 NA NA NA NA NA "obligate aerobic" NA "water" "0"
"Rhodobacterale_jump18" 67.62 54.92 12.7 "1" NA NA NA NA NA NA NA NA NA NA 0.56 1.05 3.7 4.07 0.91 3.76 4.24 0.89 91 88 NA NA 81 97 NA "NA|aerobic|aerobic|NA" NA "NA|water|water|water" "0"
"Rhodobacterale_jump19" 70.34 57.04 13.3 "1" 0.544 0.649 0.664 0.598 0.755 0.03 0.044 0.105 0.064 0.063 0.8 1.06 3.9 3.55 1.1 3.99 3.58 1.11 90 92 2.5 1.3 90 79 "aerobic|NA|obligate aerobic|aerobic|aerobic|obligate aerobic" "NA|aerobic|aerobic|NA|aerobic|NA|NA|aerobic|aerobic|NA|NA|NA|facultative|NA|aerobic|NA|NA|obligate aerobic" "water|NA|sediment|water|NA|petroleum" "NA|water|water|water|NA|NA|NA|water|water|NA|NA|NA|NA|NA|NA|NA|NA|water" "0"
"Rhodobacterale_jump20" 40.32 50.12 -9.8 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 2.03 2.56 0.79 2.71 2.92 0.93 91 87 NA NA NA NA "NA|NA|NA" "NA|aerobic" "NA|NA|NA" "NA|water" "0"
"Rhodobacterale_jump21" 51.56 61.72 -10.16 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 2.91 4.74 0.61 3.03 4.76 0.64 90.1 90.45 NA 1.3 NA NA NA NA NA NA "0"
"Rhodobacterale_jump22" 52.8 60.06 -7.26000000000001 "-1" NA NA NA NA NA NA NA NA 0.076 0.057 1.28 1.52 3.99 4.15 0.96 4.04 4.19 0.96 89 89 NA NA 94 108 NA "obligate aerobic|aerobic|aerobic|NA|NA" NA "water|host|biofilm|NA|NA" "0"
"Rhodobacterale_jump23" 56.76 62.97 -6.21 "-1" 0.621 0.588 0.846 0.414 0.515 0.046 0.054 -0.033 0.025 0.004 1.15 1.21 4.49 3.52 1.28 4.52 3.54 1.28 90 90 1.9 4.3 86 79 "NA|NA|NA|facultative|obligate aerobic|aerobic|NA|NA|facultative|aerobic" "aerobic" "NA|host|NA|host|host|NA|NA|NA|host|water" "water" "0"
"Rhodobacterale_jump24" 67.6 61.13 6.46999999999999 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.84 3.94 0.72 3.46 3.97 0.87 87 90 NA NA NA NA NA NA NA NA "0"
"Rhodobacterale_jump25" 64.06 60.03 4.03 "1" NA NA NA NA NA NA NA NA NA NA 0.85 1 4.34 4.18 1.04 4.39 4.19 1.05 89.87 89.81 2.4 2.2 129 124 "NA|obligate aerobic|aerobic|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|obligate aerobic|aerobic|aerobic|NA|NA|NA|obligate aerobic|aerobic|aerobic|aerobic|NA|NA|NA|aerobic|NA|aerobic|NA|NA|NA|NA|NA|aerobic|aerobic|aerobic|obligate aerobic|NA|NA|NA|NA|aerobic|NA|NA|aerobic|NA|NA|aerobic|NA|aerobic|aerobic|NA|NA|NA|NA|facultative|obligate aerobic|NA|NA" "NA|aerobic|NA|NA|aerobic|aerobic|NA|NA|NA|NA|aerobic|NA|NA|NA|aerobic|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|NA|NA|aerobic|NA|obligate aerobic|NA|NA|obligate aerobic|aerobic|aerobic|NA|NA|obligate aerobic|NA|NA|NA|NA|obligate aerobic|NA|aerobic|facultative|NA|obligate aerobic|aerobic|NA|obligate aerobic|NA|NA|NA|NA|aerobic|NA|aerobic|NA|NA|obligate aerobic" "NA|water|soil|NA|NA|NA|water|NA|sediment|NA|NA|NA|water|NA|water|NA|NA|NA|host|NA|NA|host|NA|NA|NA|water|water|sediment|NA|NA|NA|NA|NA|sediment|water|water|rock|NA|NA|NA|NA|water|NA|NA|NA|NA|NA|water|NA|host|water|NA|NA|NA|NA|sediment|sediment|NA|NA" "NA|water|water|NA|host|host|water|water|NA|NA|water|NA|NA|host|water|NA|NA|NA|NA|water|NA|water|NA|NA|NA|water|NA|water|NA|NA|NA|NA|biofilm|NA|NA|water|host|biofilm|NA|NA|biofilm|water|NA|NA|NA|sediment|sediment|host|water|NA|sediment|water|NA|host|NA|NA|NA|NA|water|NA|water|NA|petroleum|sediment" "0"
"Rhodobacterale_jump26" 57 62.53 -5.53 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 2.58 3.97 0.65 3.38 4.13 0.82 86 90 NA NA NA NA NA "NA|aerobic|NA|NA|aerobic|NA|aerobic|aerobic|NA|NA|NA|NA" NA "NA|NA|NA|NA|water|NA|host|water|NA|NA|NA|NA" "0"
"Rhodobacterale_jump27" 71.12 62.71 8.41 "1" NA NA NA NA NA NA NA NA NA NA NA 0.77 4.13 5.37 0.77 4.49 5.4 0.83 89 88 NA NA 98 102 NA "NA|NA|NA|NA" NA "NA|NA|NA|NA" "0"
"Alpha1_jump1" 48.26 65.42 -17.16 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 1.5 4.06 0.37 2.46 4.25 0.58 86 88 NA NA NA NA NA "NA|anaerobic|microaerophilic|NA|NA|NA|anaerobic|facultative" NA "water|NA|host|host|NA|NA|NA|bioreactor/digester" "0"
"Alpha1_jump2" 47.94 60.8 -12.86 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 3.68 4.24 0.87 4.56 4.25 1.07 81 88 NA NA NA NA NA "NA|aerobic|NA|NA|facultative|facultative|NA|anaerobic" NA "NA|host|NA|NA|rock|rock|NA|compost" "0"
"Alpha1_jump3" 39.72 56.93 -17.21 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 2.35 1.89 1.24 2.42 2.79 0.87 91 89 NA NA NA NA NA NA NA NA "0"
"Alpha1_jump4" 65.16 47.79 17.37 "1" NA NA NA NA NA NA NA NA NA NA NA NA 1.41 2.24 0.63 1.81 2.46 0.74 90 90 NA NA NA NA NA "NA|NA|NA|NA|NA|NA" NA "NA|NA|NA|NA|NA|NA" "0"
"Alpha1_jump5" 41.31 60.54 -19.23 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 3.11 4.63 0.67 4.41 4.63 0.95 86 91 NA NA NA NA NA "aerobic" NA "water" "0"
"Alpha1_jump6" 34.34 67.42 -33.08 "-1" NA 0.42 NA 0.557 NA 0.124 NA NA 0.064 0.003 0.04 0.36 1.5 5.08 0.3 1.85 5.08 0.36 57 90 5.4 1 624 90 "NA|NA" NA "sediment|sediment" NA "1"
"Alpha1_jump7" 36.76 58.03 -21.27 "-1" 0.549 0.402 0.447 0.808 0.826 0.024 0.053 -0.147 NA NA 0.81 0.8 2.39 3.42 0.7 2.4 3.45 0.7 89.51 88.57 2 4.1 127 137 "aerobic|NA" "aerobic|aerobic|obligate aerobic|aerobic|aerobic|aerobic|aerobic|NA|aerobic|aerobic|NA|NA|NA|aerobic|aerobic|NA|NA|obligate aerobic|NA|aerobic|obligate aerobic|aerobic|NA|NA|aerobic|aerobic|aerobic|aerobic|aerobic|microaerophilic|obligate aerobic|aerobic|aerobic|NA|NA|NA|NA" "host|NA" "host|food|food|host|food|food|food|NA|host|food|food|host|NA|host|host|NA|NA|food|NA|host|food|food|NA|NA|bioreactor/digester|host|host|food|food|host|host|food|food|host|host|host|host" "0"
"Bacteroidale_jump1" 61.54 37.57 23.97 "1" NA NA NA NA NA NA NA NA NA NA NA NA 4.06 4.04 1 5.21 5.33 0.98 86 82 NA NA NA NA NA NA NA NA "0"
"Bacteroidale_jump2" 60.12 46.78 13.34 "1" NA NA NA NA NA NA NA NA NA NA NA NA 1.57 3.46 0.45 2.74 4.6 0.6 83 86 NA NA NA NA NA "NA|NA" NA "NA|NA" "0"
"Bacteroidale_jump3" 50.86 41.11 9.75 "1" 0.446 0.514 1.153 0.358 0.32 0.057 0.049 0.068 0.19 0.022 0.44 0.75 3.06 3.19 0.96 3.08 3.26 0.94 84 82 5.2 9.4 126 134 "anaerobic|anaerobic" "NA|anaerobic|NA|anaerobic|NA" "host|host" "host|host|host|host|NA" "0"
"Cytophagale_jump1" 39.65 49.21 -9.56 "-1" NA NA NA NA NA NA NA NA 0.092 0.086 0.61 0.28 5.17 5.12 1.01 5.17 5.12 1.01 85 85 1.1 1.4 122 143 "obligate aerobic" "NA|NA|NA|NA|NA" "water" "NA|soil|soil|NA|NA" "0"
"Cytophagale_jump2" 54.31 39.99 14.32 "1" NA NA NA NA NA NA NA NA 0.12 0.1 0.97 1.28 6.19 4.22 1.47 6.21 4.35 1.43 89.98 89.4 0.7 0.9 135 180 NA "NA|NA|NA|NA" NA "NA|NA|NA|host" "0"
"Flavobacteriale_jump1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA" NA "NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|water|NA|NA|NA|NA|NA|sediment|NA|NA|NA|NA|NA|NA|NA|NA|NA" "0"
"Flavobacteriale_jump2" 32.11 35.34 -3.23 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 3 2.73 1.1 3.08 2.75 1.12 93 94 8.2 NA NA NA "NA|anaerobic" NA "NA|NA" NA "0"
"Flavobacteriale_jump3" 42.79 38.35 4.44 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.66 3.16 0.84 3.29 3.22 1.02 93 89 NA NA NA NA NA "NA|NA" NA "NA|NA" "0"
"Flavobacteriale_jump4" 49.47 42.81 6.66 "1" NA NA NA NA NA NA NA NA NA NA NA NA 3.6 4.54 0.79 4.32 4.54 0.95 89 90 NA NA NA NA NA NA NA NA "0"
"Flavobacteriale_jump5" 35.31 39.99 -4.68 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 1.75 4.25 0.41 2.64 4.32 0.61 92 94 NA NA NA NA NA NA NA NA "0"
"Flavobacteriale_jump6" 49.7 38.97 10.73 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.22 3.44 0.65 2.47 3.5 0.71 92.63 90.71 NA 0.7 NA NA "NA|NA|NA|NA|NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|aerobic|NA" "NA|NA|NA|NA|NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|water|NA|NA|NA|NA|NA|sediment|NA" "0"
"Flavobacteriale_jump7" 59.51 49.7 9.81 "1" NA NA NA NA NA NA NA NA NA NA NA NA 4.09 2.22 1.84 4.4 2.47 1.78 91.9 92.63 NA NA NA NA "NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA" "NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA" "0"
"Flavobacteriale_jump8" 65.32 59.08 6.23999999999999 "1" NA NA NA NA NA NA NA NA NA NA NA NA 3.64 4.28 0.85 4.35 4.52 0.96 87 92 NA NA NA NA NA "NA|NA" NA "NA|NA" "0"
"Flavobacteriale_jump9" 54.4 49.7 4.7 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.8 2.22 1.26 3.52 2.47 1.43 84.97 92.63 NA NA NA NA NA "NA|NA|NA|NA|NA|NA|NA" NA "NA|NA|NA|NA|NA|NA|NA" "0"
"Flavobacteriale_jump10" 55.65 49.7 5.95 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.49 2.22 1.12 2.76 2.47 1.12 93 93 NA NA NA NA "NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA" "NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA" "0"
"Flavobacteriale_jump11" 56.28 48.91 7.37 "1" NA NA NA NA NA NA NA NA NA NA NA NA 1.97 2.22 0.89 2.4 2.37 1.01 92 92 NA NA NA NA "NA|NA" NA "NA|NA" NA "0"
"Flavobacteriale_jump12" 42.99 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.91 NA NA 2.21 NA NA 92 NA NA NA NA NA "NA|NA|NA|NA" "" "NA|NA|NA|NA" "" "0"
"Flavobacteriale_jump13" 58.36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.91 NA NA 2.41 NA NA 91 NA NA NA NA NA "NA|NA|NA|NA" "" "NA|NA|NA|NA" "" "0"
"Flavobacteriale_jump14" 51.15 58.18 -7.03 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 2.07 2.05 1.01 2.24 2.32 0.97 91 91 NA NA NA NA NA NA NA NA "0"
"Flavobacteriale_jump15" 37.8 49.7 -11.9 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 2.59 2.22 1.17 2.83 2.47 1.15 87.22 92.63 NA NA NA NA "NA|NA" "NA|NA|NA|NA|NA|NA|NA" "NA|NA" "NA|NA|NA|NA|NA|NA|NA" "0"
"Flavobacteriale_jump16" 49.15 39.76 9.39 "1" NA NA NA NA NA NA NA NA NA NA NA NA 5.33 2.88 1.85 5.35 2.91 1.84 93 94 NA NA NA NA NA "NA|NA|NA" NA "NA|NA|NA" "0"
"Flavobacteriale_jump17" 44.58 37.54 7.04 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.71 2.92 0.93 2.72 3.34 0.81 94 92 NA NA NA NA NA "NA|NA|NA" NA "NA|NA|NA" "0"
"Flavobacteriale_jump18" 41.71 45.04 -3.33 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 1.3 1.59 0.82 2.02 2.07 0.98 83 90 NA NA NA NA NA "NA|NA" NA "NA|NA" "0"
"Flavobacteriale_jump19" 54.65 45.48 9.17 "1" NA NA NA NA NA NA NA NA NA NA 0.03 NA 1.45 1.53 0.95 1.82 1.94 0.94 93 90 55.4 NA NA NA "NA|NA|NA|NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA|NA" "NA|NA|NA|NA|NA|NA" "NA|NA|NA|NA|NA|NA|NA|NA" "0"
"Flavobacteriale_jump20" 48.99 54.65 -5.66 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 1.75 1.54 1.14 1.78 1.81 0.98 96 92 7 NA NA NA NA "NA|NA" NA "NA|NA" "0"
